"","X","carat","cut","color","clarity","fdepth","table","price","length","width","depth"
"4184",4184,0.53,1,7,2,61.6,57,1727,5.24,5.21,3.22
"4185",4185,0.57,1,1,6,60.4,57,1728,5.36,5.4,3.25
"4186",4186,0.57,4,1,5,60.3,57,1728,5.4,5.34,3.24
"4187",4187,0.73,4,5,1,61,61,1730,5.81,5.74,3.52
"4188",4188,0.46,1,7,8,62.1,56,1733,4.96,4.93,3.07
"4189",4189,0.56,3,1,6,61.4,62,1736,5.34,5.28,3.26
"4190",4190,0.64,1,7,5,61.6,55,1737,5.55,5.59,3.43
"4191",4191,0.52,4,1,2,59.2,59,1739,5.29,5.25,3.12
"4192",4192,0.55,1,3,3,60.5,57,1741,5.32,5.35,3.23
"4193",4193,0.53,1,3,3,62.4,54,1743,5.18,5.2,3.24
"4194",4194,0.51,2,3,3,63.2,57,1744,5.06,5.1,3.21
"4195",4195,0.54,3,6,6,64.2,53.8,1745,5.12,5.19,3.31
"4196",4196,0.5,4,7,2,59.8,58,1746,5.19,5.15,3.09
"4197",4197,0.5,1,1,6,61.3,57,1746,5.15,5.13,3.15
"4198",4198,0.5,4,1,6,61.4,58,1746,5.12,5.07,3.13
"4199",4199,0.57,4,7,2,60.5,58,1746,5.39,5.32,3.24
"4200",4200,0.7,4,3,1,61.3,61,1749,5.67,5.62,3.46
"4201",4201,0.68,4,7,5,61.9,60,1749,5.66,5.62,3.49
"4202",4202,0.51,2,6,2,62.5,54,1751,5.13,5.15,3.21
"4203",4203,0.5,4,5,6,61.1,58,1752,5.09,5.12,3.12
"4204",4204,0.5,1,5,6,62.6,56,1752,5.05,5.08,3.17
"4205",4205,0.53,4,5,5,61.4,57,1753,5.26,5.2,3.21
"4206",4206,0.57,2,5,5,61.1,56,1754,5.33,5.38,3.27
"4207",4207,0.54,4,1,6,59.2,58,1754,5.32,5.35,3.16
"4208",4208,0.52,3,7,3,58.3,59,1754,5.26,5.3,3.08
"4209",4209,0.56,1,7,5,61.6,59,1755,5.27,5.32,3.26
"4210",4210,0.3,2,7,6,63,56,526,4.27,4.3,2.7
"4211",4211,0.3,2,7,6,63,55,526,4.29,4.31,2.71
"4212",4212,0.51,2,5,2,61,57,1756,5.15,5.18,3.15
"4213",4213,0.56,3,6,2,63,59,1758,5.24,5.27,3.31
"4214",4214,0.5,2,5,6,63.4,57,1758,5.09,5.04,3.21
"4215",4215,0.5,1,7,4,62.2,56,1760,5.02,5.11,3.15
"4216",4216,0.54,4,1,6,60.7,56,1760,5.32,5.29,3.22
"4217",4217,0.51,2,7,4,62.2,56,1762,5.1,5.13,3.18
"4218",4218,0.5,2,7,4,62.8,57,1764,5.05,5.07,3.18
"4219",4219,0.51,1,6,2,60.2,56,1765,5.22,5.24,3.15
"4220",4220,0.52,1,6,2,62.1,56,1767,5.14,5.2,3.2
"4221",4221,0.5,1,1,6,60.8,57,1768,5.16,5.13,3.13
"4222",4222,0.54,4,6,2,60,59,1770,5.3,5.23,3.16
"4223",4223,0.6,1,3,2,62,53,1772,5.44,5.46,3.38
"4224",4224,0.52,1,5,6,61,57,1774,5.18,5.21,3.17
"4225",4225,0.5,4,1,2,62.8,59,1775,5.09,5,3.17
"4226",4226,0.53,1,1,6,62.8,57,1776,5.19,5.16,3.25
"4227",4227,0.62,4,5,1,62,59,1777,5.48,5.45,3.39
"4228",4228,0.52,2,6,2,61.7,56,1778,5.14,5.17,3.18
"4229",4229,0.51,1,5,2,62.5,57,1779,5.08,5.13,3.19
"4230",4230,0.51,1,7,2,62.7,54,1781,5.1,5.08,3.19
"4231",4231,0.51,4,7,2,62.9,58,1781,5.1,5.05,3.19
"4232",4232,0.51,4,1,6,61.3,58,1781,5.15,5.13,3.15
"4233",4233,0.51,1,1,6,62.6,55,1781,5.11,5.08,3.19
"4234",4234,0.53,1,5,6,61,56,1783,5.29,5.26,3.22
"4235",4235,0.56,1,1,5,62.8,58,1784,5.31,5.26,3.32
"4236",4236,0.55,2,1,6,61.4,57,1786,5.27,5.29,3.24
"4237",4237,0.54,1,6,6,62.2,57,1786,5.24,5.21,3.25
"4238",4238,0.54,1,5,5,62.4,57,1786,5.23,5.19,3.25
"4239",4239,0.51,1,5,6,62.3,55,1787,5.12,5.19,3.21
"4240",4240,0.3,2,1,5,60.6,56,526,4.35,4.37,2.64
"4241",4241,0.3,2,4,4,60.1,63,526,4.28,4.31,2.58
"4242",4242,0.51,1,5,6,61.5,57,1787,5.11,5.14,3.15
"4243",4243,0.51,1,5,6,60.9,56,1787,5.16,5.19,3.15
"4244",4244,0.59,4,7,6,61.1,57,1789,5.43,5.4,3.31
"4245",4245,0.7,1,4,5,61.3,57,1790,5.72,5.75,3.52
"4246",4246,0.5,3,7,4,64.1,56,1791,5.06,5.02,3.23
"4247",4247,0.7,4,6,1,61.2,59,1792,5.75,5.72,3.51
"4248",4248,0.52,4,1,2,61.6,58,1793,5.18,5.14,3.18
"4249",4249,0.7,2,4,1,59.5,58,1795,5.73,5.79,3.43
"4250",4250,0.55,1,7,4,62.3,53,1799,5.27,5.29,3.29
"4251",4251,0.51,3,7,4,63.3,58,1800,5.04,5.07,3.2
"4252",4252,0.54,1,7,4,62.6,57,1801,5.19,5.23,3.26
"4253",4253,0.52,1,7,2,61.2,56,1803,5.19,5.23,3.19
"4254",4254,0.58,1,4,3,62.1,56,1805,5.34,5.32,3.31
"4255",4255,0.5,4,7,4,60.5,62,1806,5.14,5.07,3.09
"4256",4256,0.72,4,6,1,61.1,59,1806,5.83,5.79,3.55
"4257",4257,0.71,4,7,1,59.9,59,1808,5.82,5.79,3.48
"4258",4258,0.52,1,3,3,61.2,57,1809,5.17,5.22,3.18
"4259",4259,0.51,1,5,2,62.2,55,1810,5.15,5.17,3.21
"4260",4260,0.53,1,6,2,62,55,1812,5.15,5.2,3.21
"4261",4261,0.51,3,7,4,58.1,62,1813,5.24,5.3,3.06
"4262",4262,0.53,1,1,6,61.9,55,1813,5.22,5.19,3.22
"4263",4263,0.72,1,3,1,61.8,55,1814,5.79,5.76,3.57
"4264",4264,0.56,4,3,4,59.8,57,1814,5.48,5.39,3.25
"4265",4265,0.56,4,5,5,60.8,60,1814,5.31,5.29,3.22
"4266",4266,0.57,1,7,2,61.6,55,1815,5.34,5.38,3.3
"4267",4267,0.52,1,7,2,62.7,57,1815,5.15,5.12,3.22
"4268",4268,0.52,4,1,6,60.3,60,1815,5.21,5.17,3.13
"4269",4269,0.52,1,1,6,62.6,57,1815,5.17,5.09,3.21
"4270",4270,0.27,1,7,2,62.3,53,527,4.16,4.19,2.6
"4271",4271,0.32,1,4,2,60.9,56.7,529,4.41,4.44,2.69
"4272",4272,0.55,4,5,5,61.9,60,1815,5.23,5.14,3.21
"4273",4273,0.57,2,7,2,61,55,1817,5.36,5.43,3.28
"4274",4274,0.31,1,6,8,61.2,57,1818,4.35,4.38,2.67
"4275",4275,0.56,1,1,6,60.7,57,1819,5.31,5.34,3.23
"4276",4276,0.56,2,1,6,61.4,61,1819,5.28,5.31,3.25
"4277",4277,0.55,1,6,6,61.7,57,1819,5.29,5.24,3.25
"4278",4278,0.6,1,3,2,61.6,56,1820,5.4,5.42,3.33
"4279",4279,0.61,3,7,6,59.6,61.5,1821,5.47,5.52,3.27
"4280",4280,0.52,1,5,6,61.8,55,1822,5.16,5.19,3.2
"4281",4281,0.56,1,7,2,62,56,1822,5.28,5.3,3.28
"4282",4282,0.51,1,7,4,62.5,59,1825,5.08,5.12,3.19
"4283",4283,0.53,2,7,4,62.2,54,1827,5.19,5.23,3.23
"4284",4284,0.65,2,4,4,61.3,59.3,1828,5.52,5.59,3.4
"4285",4285,0.71,5,3,5,65.9,57,1828,5.54,5.48,3.63
"4286",4286,0.6,4,1,5,61.9,58,1830,5.43,5.39,3.35
"4287",4287,0.66,3,3,2,59.9,60.3,1832,5.61,5.67,3.37
"4288",4288,0.55,1,7,6,61.1,57,1833,5.29,5.31,3.24
"4289",4289,0.52,1,7,4,62.1,57,1835,5.13,5.15,3.19
"4290",4290,0.51,4,6,2,61.4,58,1836,5.18,5.15,3.17
"4291",4291,0.54,1,6,6,64.2,54,1837,5.19,5.12,3.31
"4292",4292,0.5,1,7,4,61.4,57,1838,5.1,5.13,3.14
"4293",4293,0.59,1,1,6,62.2,58,1838,5.35,5.39,3.34
"4294",4294,0.51,1,7,3,60.8,56,1839,5.21,5.22,3.17
"4295",4295,0.66,2,3,6,60.9,57,1841,5.63,5.65,3.43
"4296",4296,0.52,3,6,2,64.2,58,1841,5.1,5.02,3.25
"4297",4297,0.51,1,7,4,62,57,1842,5.13,5.1,3.17
"4298",4298,0.51,1,7,4,62.1,58,1844,5.09,5.12,3.17
"4299",4299,0.55,1,3,3,61.7,55,1845,5.27,5.3,3.27
"4300",4300,0.3,3,2,2,63.5,58,394,4.24,4.27,2.7
"4301",4301,0.3,2,2,2,61.2,61,394,4.3,4.33,2.64
"4302",4302,0.23,2,6,4,61.5,58,530,3.9,3.94,2.41
"4303",4303,0.23,2,5,4,61.3,59,530,3.91,3.99,2.42
"4304",4304,0.23,2,1,3,62.9,59,530,3.93,3.95,2.48
"4305",4305,0.5,4,5,6,61.1,58,1845,5.12,5.09,3.12
"4306",4306,0.5,4,5,6,60.2,57,1845,5.21,5.15,3.12
"4307",4307,0.78,4,3,1,61.1,59,1846,5.91,5.88,3.6
"4308",4308,0.57,4,5,5,61.1,56,1847,5.38,5.33,3.27
"4309",4309,0.54,1,1,6,62.2,55,1847,5.24,5.21,3.25
"4310",4310,0.55,1,5,6,61.7,57,1848,5.21,5.26,3.23
"4311",4311,0.57,1,1,6,61.8,55,1851,5.34,5.38,3.31
"4312",4312,0.57,2,1,6,62.9,57,1851,5.26,5.29,3.32
"4313",4313,0.65,4,6,6,59,62,1853,5.68,5.65,3.34
"4314",4314,0.55,1,7,2,61.5,57,1856,5.28,5.23,3.23
"4315",4315,0.53,2,1,6,62.3,56.7,1857,5.19,5.23,3.25
"4316",4316,0.5,1,7,4,62.8,57,1858,5.07,5.05,3.18
"4317",4317,0.61,2,7,6,62,57,1861,5.44,5.47,3.38
"4318",4318,0.72,1,2,5,61.8,54,1864,5.76,5.8,3.57
"4319",4319,0.47,1,3,8,61.9,56,1865,4.99,5.02,3.1
"4320",4320,0.72,2,2,5,61.1,57,1866,5.75,5.8,3.53
"4321",4321,0.61,1,4,4,62,54,1867,5.51,5.47,3.4
"4322",4322,0.75,5,2,2,61.9,67,1869,5.8,5.7,3.56
"4323",4323,0.52,1,6,2,61.6,56,1872,5.2,5.16,3.18
"4324",4324,0.51,1,5,2,62.4,57,1873,5.13,5.09,3.19
"4325",4325,0.51,3,7,4,63.1,58,1875,5.07,5.11,3.21
"4326",4326,0.51,1,7,4,61.6,56,1875,5.12,5.17,3.17
"4327",4327,0.58,1,5,6,61.2,57,1876,5.37,5.41,3.3
"4328",4328,0.59,2,7,2,62,56,1878,5.35,5.39,3.33
"4329",4329,0.53,2,6,4,59.6,56,1880,5.27,5.31,3.16
"4330",4330,0.55,4,7,2,62,57,1881,5.3,5.25,3.27
"4331",4331,0.67,3,4,4,58.9,51,1882,5.74,5.78,3.4
"4332",4332,0.23,2,5,3,63.3,58,530,3.9,3.93,2.48
"4333",4333,0.23,1,5,4,62.1,57,530,3.92,3.97,2.45
"4334",4334,0.23,3,1,4,63.3,56,530,3.88,3.92,2.47
"4335",4335,0.51,1,5,6,62.1,56,1882,5.16,5.11,3.19
"4336",4336,0.51,4,6,4,61.2,59,1882,5.19,5.1,3.15
"4337",4337,0.52,1,1,2,60,56,1883,5.25,5.29,3.16
"4338",4338,0.58,1,1,6,61.9,57,1884,5.33,5.37,3.31
"4339",4339,0.52,1,1,2,61.3,56,1886,5.18,5.22,3.19
"4340",4340,0.71,1,2,5,61.6,57,1889,5.72,5.75,3.53
"4341",4341,0.5,5,1,2,55.3,65,1890,5.35,5.31,2.95
"4342",4342,0.54,2,5,6,60.6,58,1892,5.26,5.3,3.2
"4343",4343,0.5,1,5,6,61.8,56,1893,5.11,5.14,3.16
"4344",4344,0.51,2,7,4,63.4,57,1895,5.09,5.06,3.22
"4345",4345,0.52,1,7,4,61.6,57,1897,5.16,5.2,3.19
"4346",4346,0.58,1,7,2,60.6,56,1899,5.43,5.48,3.3
"4347",4347,0.57,2,6,4,62.6,58,1902,5.32,5.38,3.34
"4348",4348,0.58,1,1,6,61.8,57,1903,5.32,5.36,3.3
"4349",4349,0.73,4,2,5,58.2,59,1905,5.99,5.91,3.46
"4350",4350,0.72,2,4,1,63.4,56,1907,5.67,5.72,3.61
"4351",4351,0.77,3,2,5,63.3,57,1909,5.79,5.84,3.68
"4352",4352,0.56,4,5,6,61.5,58,1910,5.28,5.33,3.26
"4353",4353,0.52,1,7,4,61,56,1911,5.18,5.24,3.18
"4354",4354,0.56,2,7,2,59.9,60,1912,5.37,5.41,3.23
"4355",4355,0.57,2,3,3,59.6,58,1914,5.4,5.43,3.23
"4356",4356,0.53,1,7,4,62.6,56,1914,5.19,5.16,3.24
"4357",4357,0.56,1,6,2,61.7,56,1915,5.3,5.33,3.28
"4358",4358,0.56,1,1,6,61.9,55,1915,5.34,5.29,3.29
"4359",4359,0.56,4,1,6,62.1,57,1915,5.3,5.27,3.28
"4360",4360,0.31,1,5,8,60.5,57,1917,4.39,4.41,2.66
"4361",4361,0.51,1,7,3,61.9,53,1919,5.14,5.2,3.2
"4362",4362,0.26,2,1,3,61.4,55,532,4.12,4.16,2.54
"4363",4363,0.26,3,5,3,64.3,55,532,4.05,4.1,2.62
"4364",4364,0.32,1,2,8,62.2,55,533,4.4,4.44,2.75
"4365",4365,0.52,1,5,6,62.7,53,1919,5.17,5.14,3.23
"4366",4366,0.5,4,1,6,60.3,58,1920,5.15,5.13,3.1
"4367",4367,0.71,3,4,1,61.3,63,1922,5.66,5.7,3.48
"4368",4368,0.44,1,1,3,61.1,56,1924,4.91,4.94,3.01
"4369",4369,0.48,1,6,3,62,55,1926,4.99,5.04,3.11
"4370",4370,0.55,1,5,6,61.5,56,1928,5.25,5.28,3.24
"4371",4371,0.56,1,3,3,60,56,1929,5.37,5.4,3.23
"4372",4372,0.55,4,6,6,59,58,1931,5.38,5.33,3.16
"4373",4373,0.98,5,7,7,67.3,60,1932,6.17,6.11,4.14
"4374",4374,0.5,1,7,4,61.4,57,1935,5.13,5.1,3.14
"4375",4375,0.56,4,6,6,60.5,59,1935,5.42,5.33,3.25
"4376",4376,0.54,4,1,2,60.3,58,1939,5.26,5.32,3.19
"4377",4377,0.7,2,6,1,59.9,59,1940,5.75,5.81,3.46
"4378",4378,0.53,4,5,2,62.4,61,1940,5.25,5.14,3.24
"4379",4379,0.59,2,7,2,62.5,53,1942,5.46,5.35,3.38
"4380",4380,0.79,3,6,1,64.3,60,1943,5.82,5.75,3.72
"4381",4381,0.54,1,3,3,61.8,55,1944,5.24,5.21,3.23
"4382",4382,0.53,1,7,4,61,56,1946,5.21,5.25,3.19
"4383",4383,0.53,1,7,4,62.2,54,1948,5.17,5.22,3.23
"4384",4384,0.57,1,6,2,61.9,56,1949,5.3,5.39,3.31
"4385",4385,0.57,1,1,6,61.8,55,1949,5.38,5.34,3.31
"4386",4386,0.56,1,6,6,61.8,55,1950,5.3,5.34,3.29
"4387",4387,0.49,2,6,3,62.2,56,1952,5.04,5.08,3.14
"4388",4388,0.7,4,2,2,59.6,62,1953,5.77,5.7,3.42
"4389",4389,0.53,4,5,6,60.4,58,1956,5.26,5.23,3.17
"4390",4390,0.53,1,5,6,61.5,56,1956,5.23,5.17,3.2
"4391",4391,0.53,4,3,8,62.5,59,1957,5.15,5.18,3.23
"4392",4392,0.31,1,5,5,61.2,57,533,4.34,4.38,2.67
"4393",4393,0.25,1,6,6,61.7,56,535,4.04,4.07,2.5
"4394",4394,0.23,1,7,8,62.8,55,536,3.93,3.96,2.48
"4395",4395,0.51,1,5,2,62.1,55,1959,5.14,5.2,3.21
"4396",4396,0.58,1,3,3,62.4,55,1961,5.32,5.36,3.33
"4397",4397,0.56,1,5,6,61.6,56,1963,5.27,5.31,3.26
"4398",4398,0.56,1,5,6,61.5,57,1963,5.28,5.33,3.26
"4399",4399,0.57,1,1,2,61.4,57,1965,5.32,5.37,3.28
"4400",4400,0.5,2,7,3,62.3,59,1966,5.01,5.04,3.13
"4401",4401,0.71,4,2,6,60.1,61,1968,5.82,5.77,3.48
"4402",4402,0.51,2,1,2,62.8,57.1,1970,5.07,5.1,3.2
"4403",4403,0.51,2,7,3,63.2,58,1971,5.11,5.08,3.22
"4404",4404,0.51,1,7,4,60.1,56,1974,5.22,5.19,3.13
"4405",4405,0.51,1,7,4,61.8,56,1974,5.16,5.1,3.17
"4406",4406,0.58,4,7,4,61.4,61,1975,5.43,5.38,3.32
"4407",4407,0.71,4,7,1,62.3,55,1977,5.72,5.68,3.55
"4408",4408,0.71,2,2,5,59.7,57,1979,5.84,5.88,3.5
"4409",4409,0.5,5,5,4,67.6,57,1980,4.95,4.84,3.31
"4410",4410,0.7,5,3,6,64.9,56,1981,5.49,5.51,3.57
"4411",4411,0.58,1,6,2,62.1,56,1983,5.32,5.38,3.32
"4412",4412,0.54,1,7,4,60.6,56,1985,5.26,5.27,3.19
"4413",4413,0.51,1,5,6,61.1,56,1986,5.16,5.2,3.17
"4414",4414,0.54,2,5,2,59.9,57,1988,5.38,5.3,3.2
"4415",4415,0.58,4,7,4,59.7,59,1990,5.4,5.45,3.24
"4416",4416,0.5,3,7,4,64.4,57,1991,4.97,5.05,3.22
"4417",4417,0.54,4,1,6,61.3,59,1993,5.26,5.21,3.21
"4418",4418,0.54,4,5,6,61.5,58,1993,5.26,5.21,3.22
"4419",4419,0.7,5,4,6,64.4,55,1996,5.6,5.55,3.59
"4420",4420,0.7,5,1,1,64.4,58,1998,5.58,5.51,3.57
"4421",4421,0.7,4,3,1,62.1,62,1999,5.67,5.63,3.51
"4422",4422,0.34,4,2,6,62.3,60,536,4.49,4.46,2.79
"4423",4423,0.31,1,4,5,62.5,56,537,4.35,4.29,2.7
"4424",4424,0.36,3,7,5,63.3,56,537,4.5,4.53,2.86
"4425",4425,0.53,1,7,3,61.4,57,2001,5.18,5.21,3.19
"4426",4426,0.54,2,5,2,62.1,59,2004,5.18,5.19,3.22
"4427",4427,0.77,5,2,2,61.2,66,2005,5.92,5.83,3.6
"4428",4428,0.71,2,4,5,62.9,59,2008,5.66,5.7,3.57
"4429",4429,0.7,2,7,5,61.7,57,2010,5.65,5.8,3.53
"4430",4430,0.63,5,1,6,65.7,60,2011,5.41,5.31,3.52
"4431",4431,0.52,1,7,4,61.7,56,2012,5.16,5.14,3.18
"4432",4432,0.53,1,7,3,61.3,56,2015,5.22,5.26,3.21
"4433",4433,0.5,1,6,4,59.9,58,2016,5.14,5.17,3.09
"4434",4434,0.66,3,6,5,60.4,60.1,2017,5.59,5.65,3.39
"4435",4435,0.7,4,3,5,62.3,58,2020,5.63,5.57,3.49
"4436",4436,0.53,1,5,5,60.4,57,2021,5.28,5.31,3.2
"4437",4437,0.7,4,6,5,60.8,59,2023,5.73,5.71,3.48
"4438",4438,0.5,1,5,2,61.6,57,2025,5.13,5.09,3.15
"4439",4439,0.51,3,7,3,63.9,57,2027,5.08,5.06,3.24
"4440",4440,0.52,1,7,3,62,55,2029,5.15,5.18,3.2
"4441",4441,0.55,1,5,6,61.8,54,2030,5.29,5.26,3.26
"4442",4442,0.56,4,1,2,62.6,58,2032,5.28,5.23,3.29
"4443",4443,0.7,2,3,1,59.9,57,2034,5.74,5.77,3.45
"4444",4444,0.61,2,1,6,60,57,2036,5.52,5.55,3.32
"4445",4445,1.04,5,4,7,67.3,56,2037,6.34,6.23,4.22
"4446",4446,0.56,2,1,4,62.1,58,2040,5.27,5.33,3.3
"4447",4447,0.62,2,6,6,59.8,58,2041,5.55,5.59,3.33
"4448",4448,0.54,1,1,2,61,56,2041,5.35,5.24,3.23
"4449",4449,0.74,4,6,5,58.8,61,2042,5.88,5.82,3.44
"4450",4450,0.52,2,7,3,61.9,61,2045,5.11,5.13,3.17
"4451",4451,0.57,4,5,6,61.7,60,2047,5.32,5.28,3.27
"4452",4452,0.36,2,7,5,62,59,537,4.53,4.56,2.82
"4453",4453,0.36,2,7,5,61.2,63,537,4.56,4.59,2.8
"4454",4454,0.24,2,6,4,61.9,56,538,4,4.02,2.48
"4455",4455,0.7,5,3,5,65.2,58,2048,5.49,5.55,3.6
"4456",4456,0.53,1,7,4,60.4,56,2051,5.29,5.24,3.18
"4457",4457,0.5,2,6,4,63,57,2052,5.01,5.05,3.17
"4458",4458,0.56,1,5,5,61.9,57,2053,5.27,5.3,3.27
"4459",4459,0.56,1,7,3,62.3,55,2055,5.25,5.31,3.29
"4460",4460,0.51,4,6,4,62.3,58,2056,5.1,5.08,3.17
"4461",4461,0.7,2,4,5,59.4,62,2058,5.77,5.82,3.44
"4462",4462,0.53,1,3,8,61.4,55,2059,5.21,5.24,3.21
"4463",4463,0.7,1,1,1,62,56,2061,5.71,5.74,3.55
"4464",4464,0.62,1,5,5,62.2,55,2062,5.51,5.45,3.41
"4465",4465,0.55,1,7,4,62,53.8,2064,5.25,5.28,3.27
"4466",4466,0.72,2,2,2,62.8,58,2066,5.71,5.73,3.59
"4467",4467,0.56,1,5,6,61.4,57,2066,5.36,5.32,3.28
"4468",4468,0.56,1,5,6,62.2,56,2066,5.28,5.24,3.27
"4469",4469,0.96,5,7,7,64.5,60,2068,6.16,6.11,3.96
"4470",4470,0.5,4,7,3,62.3,59,2070,5.04,5.01,3.13
"4471",4471,0.7,2,7,5,60.7,58,2074,5.7,5.73,3.47
"4472",4472,0.72,4,4,4,62,56,2074,5.75,5.73,3.56
"4473",4473,0.71,2,3,5,61.2,56,2076,5.69,5.72,3.49
"4474",4474,0.7,1,4,1,62.1,57,2079,5.66,5.71,3.53
"4475",4475,0.67,2,7,6,60.4,61,2080,5.61,5.64,3.4
"4476",4476,0.58,2,1,2,61.8,55,2082,5.35,5.39,3.32
"4477",4477,0.82,4,2,5,62.2,58,2083,5.98,5.94,3.71
"4478",4478,0.73,3,3,1,60.9,65,2085,5.86,5.69,3.51
"4479",4479,0.7,2,7,5,63.3,57,2088,5.58,5.63,3.55
"4480",4480,0.72,1,7,1,62.1,55.3,2089,5.72,5.74,3.56
"4481",4481,0.6,1,7,2,61.3,60,2091,5.39,5.41,3.31
"4482",4482,0.33,1,3,6,61.8,54,539,4.45,4.48,2.76
"4483",4483,0.32,1,4,4,61.7,56,540,4.4,4.42,2.72
"4484",4484,0.34,1,7,5,61.8,54,540,4.48,4.51,2.78
"4485",4485,0.51,1,6,4,62.4,57,2093,5.08,5.12,3.18
"4486",4486,0.57,1,7,4,60.7,55,2095,5.34,5.36,3.25
"4487",4487,0.61,2,5,2,62.4,57,2096,5.44,5.46,3.4
"4488",4488,0.51,1,6,4,61.8,56,2098,5.13,5.16,3.18
"4489",4489,0.7,2,6,5,63.2,56,2100,5.61,5.5,3.51
"4490",4490,0.73,1,2,6,62.3,55,2101,5.74,5.78,3.59
"4491",4491,0.59,1,5,6,61.9,56,2103,5.39,5.34,3.32
"4492",4492,0.6,4,7,4,59.7,60,2105,5.55,5.5,3.3
"4493",4493,0.7,2,4,4,58.6,60,2106,5.79,5.91,3.43
"4494",4494,0.7,2,3,5,62.2,56,2107,5.64,5.67,3.52
"4495",4495,1.01,2,7,7,63.1,60,2108,6.42,6.25,3.99
"4496",4496,0.7,1,4,5,61.9,58,2110,5.66,5.68,3.51
"4497",4497,0.51,1,7,3,62.3,55,2111,5.14,5.1,3.19
"4498",4498,0.54,2,5,6,60.7,57,2113,5.24,5.29,3.2
"4499",4499,0.61,1,1,6,59.7,57,2115,5.57,5.52,3.31
"4500",4500,0.7,3,4,6,63.6,58,2117,5.59,5.57,3.55
"4501",4501,0.55,1,6,2,61.8,55,2119,5.28,5.3,3.27
"4502",4502,0.7,3,7,5,64,57,2121,5.63,5.58,3.59
"4503",4503,0.71,2,1,1,62.1,57,2123,5.71,5.76,3.56
"4504",4504,0.78,2,3,1,62.9,55,2125,5.83,5.87,3.68
"4505",4505,0.71,4,4,6,62.7,59,2127,5.66,5.69,3.56
"4506",4506,0.81,4,2,6,60.6,60,2129,6.04,6,3.65
"4507",4507,0.72,1,3,1,61.5,56,2131,5.8,5.75,3.55
"4508",4508,0.55,1,7,2,62.2,54,2132,5.27,5.24,3.27
"4509",4509,0.7,4,1,1,59.8,61,2135,5.76,5.74,3.44
"4510",4510,0.71,4,6,1,60.2,60,2137,5.8,5.77,3.48
"4511",4511,0.52,1,6,2,61.5,56,2138,5.19,5.22,3.2
"4512",4512,0.32,2,6,1,63.1,56,540,4.38,4.34,2.75
"4513",4513,0.32,4,4,5,61.6,61,540,4.4,4.36,2.7
"4514",4514,0.3,1,3,5,62.6,55,540,4.32,4.28,2.69
"4515",4515,0.71,2,3,1,61.8,58,2141,5.67,5.73,3.52
"4516",4516,0.6,2,3,3,61.5,56,2142,5.43,5.46,3.35
"4517",4517,0.6,1,6,4,63,55,2143,5.39,5.37,3.39
"4518",4518,0.71,1,4,4,61.6,56,2145,5.72,5.8,3.56
"4519",4519,0.71,2,6,1,62.8,58,2147,5.63,5.7,3.56
"4520",4520,0.57,1,7,4,61.9,56,2147,5.3,5.29,3.28
"4521",4521,0.7,4,2,8,60.5,59,2150,5.67,5.73,3.45
"4522",4522,0.7,1,4,6,62.2,55,2154,5.69,5.73,3.55
"4523",4523,0.7,4,3,5,61.3,58,2155,5.71,5.74,3.51
"4524",4524,0.72,2,6,1,60.4,59,2158,5.8,5.83,3.51
"4525",4525,0.53,1,6,4,60.8,56,2160,5.22,5.24,3.18
"4526",4526,0.7,4,6,5,61.3,59,2161,5.71,5.74,3.51
"4527",4527,0.77,1,7,1,60.3,56,2162,5.96,5.92,3.58
"4528",4528,0.51,1,7,8,61.3,56,2163,5.15,5.19,3.16
"4529",4529,0.75,1,3,5,62.1,57,2165,5.82,5.78,3.6
"4530",4530,0.73,1,4,2,62.1,54,2167,5.77,5.8,3.59
"4531",4531,0.56,4,1,6,59.9,58,2167,5.37,5.34,3.21
"4532",4532,0.71,4,3,6,61.3,58,2169,5.76,5.82,3.55
"4533",4533,0.71,2,7,1,62.4,59,2171,5.68,5.7,3.55
"4534",4534,0.71,4,4,5,60.2,58,2173,5.83,5.76,3.49
"4535",4535,0.76,4,4,6,62.8,61,2175,5.78,5.74,3.62
"4536",4536,0.63,4,3,3,61.3,61,2177,5.49,5.44,3.35
"4537",4537,0.59,4,1,6,60.8,57,2177,5.42,5.37,3.28
"4538",4538,0.75,2,4,5,59.1,58,2180,5.87,5.91,3.48
"4539",4539,0.7,4,7,5,61.8,59,2184,5.68,5.59,3.48
"4540",4540,0.7,4,6,1,62.9,57,2184,5.64,5.61,3.53
"4541",4541,0.63,2,7,4,63.3,59.2,2188,5.42,5.44,3.44
"4542",4542,0.3,4,3,5,61.6,62,540,4.3,4.24,2.63
"4543",4543,0.3,2,1,1,63.5,55,540,4.3,4.27,2.72
"4544",4544,0.29,2,7,4,62.2,55,541,4.24,4.27,2.64
"4545",4545,0.71,1,1,1,62.3,57,2190,5.66,5.74,3.55
"4546",4546,0.61,4,7,2,62.7,57,2192,5.43,5.36,3.38
"4547",4547,0.7,2,6,1,60.7,58,2195,5.73,5.77,3.49
"4548",4548,0.7,4,6,5,62.3,58,2196,5.67,5.72,3.55
"4549",4549,0.51,1,6,4,61.7,56,2197,5.11,5.13,3.16
"4550",4550,0.71,2,4,2,63.3,58,2198,5.68,5.66,3.59
"4551",4551,0.7,1,6,5,62.6,56,2200,5.69,5.66,3.55
"4552",4552,0.71,2,4,2,63.1,57,2202,5.68,5.58,3.55
